transit_date,station_complex_id,station_ridership,inside_zone
1/17/2024,162,15983,1
1/17/2024,153,16482,0
1/17/2024,299,4327,0
1/17/2024,151,14231,0
1/17/2024,314,16609,0
1/17/2024,413,12360,1
1/17/2024,144,4060,0
1/17/2024,618,32911,1
1/17/2024,397,33479,0
1/17/2024,328,14216,1
1/17/2024,222,3476,0
1/17/2024,145,3189,0
1/17/2024,146,6326,0
1/17/2024,300,4957,0
1/17/2024,394,6075,0
1/17/2024,20,3934,1
1/17/2024,320,9867,1
1/17/2024,612,44783,1
1/17/2024,297,1716,0
1/17/2024,149,2643,0
1/17/2024,22,3760,1
1/17/2024,296,3173,0
1/17/2024,305,7353,0
1/17/2024,150,1759,0
1/17/2024,301,6729,0
1/17/2024,438,6466,0
1/17/2024,160,6368,0
1/17/2024,158,8303,0
1/17/2024,327,13637,1
1/17/2024,619,26486,1
1/17/2024,316,18395,1
1/17/2024,439,7337,0
1/17/2024,602,64209,1
1/17/2024,147,7026,0
1/17/2024,152,3607,0
1/17/2024,307,12892,0
1/17/2024,311,13020,0
1/17/2024,164,57722,1
1/17/2024,398,21185,0
1/17/2024,610,117435,1
1/17/2024,16,10416,1
1/17/2024,407,11551,1
1/17/2024,169,13622,1
1/17/2024,607,72064,1
1/17/2024,225,41115,1
1/17/2024,321,6075,1
1/17/2024,325,4571,1
1/17/2024,326,5033,1
1/17/2024,157,7435,0
1/17/2024,313,27264,0
1/17/2024,231,15432,1
1/17/2024,143,5796,0
1/17/2024,17,7685,1
1/17/2024,605,18235,0
1/17/2024,611,134571,1
1/17/2024,624,42254,1
1/17/2024,156,3106,0
1/17/2024,392,14970,0
1/17/2024,118,4469,1
1/17/2024,614,47291,1
1/17/2024,414,16616,1
1/17/2024,159,7982,0
1/17/2024,409,7460,1
1/17/2024,310,24901,0
1/17/2024,396,13440,0
1/17/2024,304,6175,0
1/17/2024,155,5194,0
1/17/2024,232,11761,1
1/17/2024,223,7835,0
1/17/2024,319,8926,1
1/17/2024,601,30070,1
1/17/2024,309,8722,0
1/17/2024,622,19147,1
1/17/2024,298,3994,0
1/17/2024,277,13180,1
1/17/2024,393,7555,0
1/17/2024,306,6316,0
1/17/2024,609,36214,1
1/17/2024,13,8480,1
1/17/2024,10,17799,1
1/17/2024,324,10789,1
1/17/2024,308,8857,0
1/17/2024,9,25089,1
1/17/2024,395,7977,0
1/17/2024,628,60946,1
1/17/2024,107,4347,1
1/17/2024,119,16875,1
1/17/2024,8,10779,0
1/17/2024,613,40197,1
1/17/2024,441,4268,0
1/17/2024,318,52649,1
1/17/2024,103,2050,1
1/17/2024,403,21137,1
1/17/2024,329,4866,1
1/17/2024,165,15335,1
1/17/2024,276,20582,1
1/17/2024,475,12391,0
1/17/2024,168,10807,1
1/18/2024,439,7454,0
1/18/2024,118,4911,1
1/18/2024,220,1788,0
1/18/2024,304,6239,0
1/18/2024,318,52508,1
1/18/2024,471,18707,1
1/18/2024,146,6776,0
1/18/2024,413,12905,1
1/18/2024,231,16561,1
1/18/2024,160,6508,0
1/18/2024,392,14911,0
1/18/2024,414,16629,1
1/18/2024,13,8744,1
1/18/2024,143,5833,0
1/18/2024,320,9991,1
1/18/2024,321,6366,1
1/18/2024,144,4289,0
1/18/2024,296,3228,0
1/18/2024,441,4399,0
1/18/2024,151,14334,0
1/18/2024,157,7520,0
1/18/2024,297,1709,0
1/18/2024,624,41437,1
1/18/2024,306,6555,0
1/18/2024,147,7154,0
1/18/2024,316,17942,1
1/18/2024,405,17286,1
1/18/2024,158,8360,0
1/18/2024,323,7939,1
1/18/2024,159,8360,0
1/18/2024,303,6912,0
1/18/2024,222,3437,0
1/18/2024,224,4206,1
1/18/2024,150,1821,0
1/18/2024,476,16484,0
1/18/2024,20,4086,1
1/18/2024,436,2165,0
1/18/2024,119,17911,1
1/18/2024,327,13289,1
1/18/2024,601,31309,1
1/18/2024,164,57632,1
1/18/2024,312,10760,0
1/18/2024,329,5124,1
1/18/2024,165,16009,1
1/18/2024,299,4325,0
1/18/2024,152,3637,0
1/18/2024,154,4640,0
1/18/2024,324,11035,1
1/18/2024,313,27613,0
1/18/2024,314,16005,0
1/18/2024,399,17449,0
1/18/2024,10,17054,1
1/18/2024,437,1969,0
1/18/2024,607,72360,1
1/18/2024,438,7334,0
1/18/2024,477,21521,0
1/18/2024,156,3131,0
1/18/2024,404,15539,1
1/18/2024,611,136530,1
1/18/2024,153,18089,0
1/18/2024,17,7933,1
1/18/2024,311,13194,0
1/18/2024,396,13895,0
1/18/2024,234,10998,1
1/18/2024,394,6213,0
1/18/2024,605,18423,0
1/18/2024,328,13323,1
1/18/2024,407,11934,1
1/18/2024,326,4949,1
1/18/2024,308,8941,0
1/18/2024,162,16417,1
1/18/2024,403,20455,1
1/18/2024,169,14013,1
1/18/2024,103,2145,1
1/18/2024,393,7761,0
1/18/2024,277,12796,1
1/18/2024,232,12129,1
1/18/2024,107,4467,1
1/18/2024,168,10820,1
1/18/2024,149,2745,0
1/18/2024,618,34409,1
1/18/2024,325,4537,1
1/18/2024,225,39607,1
1/18/2024,613,41621,1
1/18/2024,298,4040,0
1/18/2024,310,24933,0
1/18/2024,395,8245,0
1/18/2024,609,35141,1
1/18/2024,602,66707,1
1/18/2024,623,28611,1
1/18/2024,319,9122,1
1/18/2024,155,5348,0
1/18/2024,612,44618,1
1/18/2024,8,10380,0
1/18/2024,145,3139,0
1/18/2024,619,26630,1
1/18/2024,614,47921,1
1/18/2024,409,7833,1
1/18/2024,398,21887,0
1/18/2024,228,18639,1
1/18/2024,628,61208,1
1/18/2024,300,4958,0
1/18/2024,307,13217,0
1/18/2024,635,17725,1
1/18/2024,9,25243,1
1/18/2024,440,5858,0
1/18/2024,223,7458,0
1/18/2024,22,3862,1
1/18/2024,397,35650,0
1/18/2024,622,18750,1
1/18/2024,475,12022,0
1/18/2024,305,7480,0
1/18/2024,333,13654,1
1/18/2024,276,20131,1
1/18/2024,14,13698,1
1/18/2024,301,6614,0
1/18/2024,625,20818,1
1/18/2024,16,11048,1
1/18/2024,167,28225,1
1/18/2024,610,117255,1
1/18/2024,309,8902,0
1/19/2024,20,3260,1
1/19/2024,154,4632,0
1/19/2024,395,7717,0
1/19/2024,305,7265,0
1/19/2024,439,6971,0
1/19/2024,404,12408,1
1/19/2024,602,57031,1
1/19/2024,232,11057,1
1/19/2024,162,14871,1
1/19/2024,437,1728,0
1/19/2024,107,3456,1
1/19/2024,14,10827,1
1/19/2024,397,32640,0
1/19/2024,147,6361,0
1/19/2024,323,7422,1
1/19/2024,151,13920,0
1/19/2024,312,9498,0
1/19/2024,393,7486,0
1/19/2024,601,27378,1
1/19/2024,307,11131,0
1/19/2024,16,9906,1
1/19/2024,328,9017,1
1/19/2024,407,11054,1
1/19/2024,228,14678,1
1/19/2024,475,11114,0
1/19/2024,297,1629,0
1/19/2024,103,2247,1
1/19/2024,610,83514,1
1/19/2024,314,13344,0
1/19/2024,326,3523,1
1/19/2024,224,3548,1
1/19/2024,222,3038,0
1/19/2024,436,2019,0
1/19/2024,146,6012,0
1/19/2024,144,3971,0
1/19/2024,220,1672,0
1/19/2024,13,7238,1
1/19/2024,118,4702,1
1/19/2024,300,4601,0
1/19/2024,623,26273,1
1/19/2024,150,1850,0
1/19/2024,612,33383,1
1/19/2024,614,41829,1
1/19/2024,158,7652,0
1/19/2024,298,3969,0
1/19/2024,8,9217,0
1/19/2024,301,6113,0
1/19/2024,327,10569,1
1/19/2024,119,16932,1
1/19/2024,164,41696,1
1/19/2024,277,9835,1
1/19/2024,613,35080,1
1/19/2024,399,14887,0
1/19/2024,413,8666,1
1/19/2024,156,2956,0
1/19/2024,313,25760,0
1/19/2024,10,13983,1
1/19/2024,155,5145,0
1/19/2024,409,7517,1
1/19/2024,476,14928,0
1/19/2024,225,28819,1
1/19/2024,477,19630,0
1/19/2024,165,13892,1
1/19/2024,168,8480,1
1/19/2024,318,36557,1
1/19/2024,438,6595,0
1/19/2024,157,6705,0
1/19/2024,325,2694,1
1/19/2024,398,19777,0
1/19/2024,609,25307,1
1/19/2024,223,6727,0
1/19/2024,303,6618,0
1/19/2024,160,6459,0
1/19/2024,628,43856,1
1/19/2024,396,12820,0
1/19/2024,169,10211,1
1/19/2024,403,17288,1
1/19/2024,299,4275,0
1/19/2024,234,10328,1
1/19/2024,471,13450,1
1/19/2024,329,4049,1
1/19/2024,143,5448,0
1/19/2024,145,2906,0
1/19/2024,324,6927,1
1/19/2024,618,29959,1
1/19/2024,310,22607,0
1/19/2024,316,12761,1
1/19/2024,619,23966,1
1/19/2024,622,15162,1
1/19/2024,231,16048,1
1/19/2024,296,3051,0
1/19/2024,153,16568,0
1/19/2024,159,8911,0
1/19/2024,311,11462,0
1/19/2024,392,15115,0
1/19/2024,605,16958,0
1/19/2024,309,8329,0
1/19/2024,607,59146,1
1/19/2024,611,112245,1
1/19/2024,17,7122,1
1/19/2024,441,4204,0
1/19/2024,625,19820,1
1/19/2024,152,3399,0
1/19/2024,9,21532,1
1/19/2024,394,6108,0
1/19/2024,440,5411,0
1/19/2024,276,13713,1
1/19/2024,320,8549,1
1/19/2024,304,5945,0
1/19/2024,405,13858,1
1/19/2024,414,12183,1
1/19/2024,308,9180,0
1/19/2024,321,5224,1
1/19/2024,319,7769,1
1/19/2024,624,29385,1
1/19/2024,306,5902,0
1/19/2024,22,3155,1
1/19/2024,635,12668,1
1/19/2024,149,2652,0
1/19/2024,333,9290,1
1/19/2024,167,26134,1
1/2/2024,8,11726,0
1/2/2024,152,2942,0
1/2/2024,439,7024,0
1/2/2024,327,11666,1
1/2/2024,321,4865,1
1/2/2024,16,8133,1
1/2/2024,396,11276,0
1/2/2024,143,5037,0
1/2/2024,309,7482,0
1/2/2024,13,7404,1
1/2/2024,635,21236,1
1/2/2024,312,9417,0
1/2/2024,437,1719,0
1/2/2024,319,8286,1
1/2/2024,333,11778,1
1/2/2024,440,5371,0
1/2/2024,314,12935,0
1/2/2024,628,53208,1
1/2/2024,409,8172,1
1/2/2024,398,18799,0
1/2/2024,397,30683,0
1/2/2024,414,16897,1
1/2/2024,155,4336,0
1/2/2024,602,55408,1
1/2/2024,607,70458,1
1/2/2024,475,10400,0
1/2/2024,405,12738,1
1/2/2024,394,5509,0
1/2/2024,224,4525,1
1/2/2024,326,3743,1
1/2/2024,392,12971,0
1/2/2024,222,3641,0
1/2/2024,20,3637,1
1/2/2024,225,39923,1
1/2/2024,223,6392,0
1/2/2024,325,3200,1
1/2/2024,441,3956,0
1/2/2024,14,11712,1
1/2/2024,277,12418,1
1/2/2024,622,19219,1
1/2/2024,329,4732,1
1/2/2024,154,3971,0
1/2/2024,614,41450,1
1/2/2024,220,1648,0
1/2/2024,149,2399,0
1/2/2024,476,13700,0
1/2/2024,297,1320,0
1/2/2024,153,14857,0
1/2/2024,118,3914,1
1/2/2024,296,2896,0
1/2/2024,436,2013,0
1/2/2024,157,6236,0
1/2/2024,300,4533,0
1/2/2024,147,6357,0
1/2/2024,103,2156,1
1/2/2024,395,7099,0
1/2/2024,169,11445,1
1/2/2024,612,37980,1
1/2/2024,471,19803,1
1/2/2024,232,10646,1
1/2/2024,307,5339,0
1/2/2024,407,8947,1
1/2/2024,323,6964,1
1/2/2024,318,47894,1
1/2/2024,298,3699,0
1/2/2024,151,12268,0
1/2/2024,167,22876,1
1/2/2024,156,2555,0
1/2/2024,231,17871,1
1/2/2024,158,6570,0
1/2/2024,168,9220,1
1/2/2024,17,8568,1
1/2/2024,611,132369,1
1/2/2024,162,14963,1
1/2/2024,605,14104,0
1/2/2024,146,5569,0
1/2/2024,619,24252,1
1/2/2024,159,10792,0
1/2/2024,393,6952,0
1/2/2024,107,4102,1
1/2/2024,276,19304,1
1/2/2024,610,99219,1
1/2/2024,299,4005,0
1/2/2024,624,37744,1
1/2/2024,413,10358,1
1/2/2024,609,35434,1
1/2/2024,328,15138,1
1/2/2024,9,22165,1
1/2/2024,304,5426,0
1/2/2024,623,30352,1
1/2/2024,311,10999,0
1/2/2024,145,2700,0
1/2/2024,320,8822,1
1/2/2024,601,25494,1
1/2/2024,313,24473,0
1/2/2024,234,11412,1
1/2/2024,477,18329,0
1/2/2024,10,18548,1
1/2/2024,119,14399,1
1/2/2024,625,18022,1
1/2/2024,310,20749,0
1/2/2024,228,15601,1
1/2/2024,164,54108,1
1/2/2024,22,3331,1
1/2/2024,316,18975,1
1/2/2024,613,37189,1
1/2/2024,438,5903,0
1/2/2024,308,6882,0
1/2/2024,404,12184,1
1/2/2024,165,12143,1
1/2/2024,306,4421,0
1/2/2024,301,6209,0
1/2/2024,160,6709,0
1/2/2024,618,29646,1
1/2/2024,324,8255,1
1/2/2024,399,13328,0
1/2/2024,305,6625,0
1/2/2024,144,3753,0
1/2/2024,403,17046,1
1/2/2024,303,6386,0
1/2/2024,150,1442,0
1/20/2024,476,11409,0
1/20/2024,441,2707,0
1/20/2024,312,2400,0
1/20/2024,157,3599,0
1/20/2024,407,9054,1
1/20/2024,436,1173,0
1/20/2024,313,24971,0
1/20/2024,147,4344,0
1/20/2024,232,11505,1
1/20/2024,277,6979,1
1/20/2024,395,4173,0
1/20/2024,614,31388,1
1/20/2024,399,6770,0
1/20/2024,392,8118,0
1/20/2024,146,4234,0
1/20/2024,119,15199,1
1/20/2024,610,43455,1
1/20/2024,164,35110,1
1/20/2024,17,10819,1
1/20/2024,308,6675,0
1/20/2024,601,24819,1
1/20/2024,223,4151,0
1/20/2024,314,3981,0
1/20/2024,167,25738,1
1/20/2024,397,21812,0
1/20/2024,299,2537,0
1/20/2024,439,4995,0
1/20/2024,628,26609,1
1/20/2024,103,2641,1
1/20/2024,440,3648,0
1/20/2024,318,26824,1
1/20/2024,409,8319,1
1/20/2024,149,1840,0
1/20/2024,405,8146,1
1/20/2024,609,12418,1
1/20/2024,605,8491,0
1/20/2024,10,12473,1
1/20/2024,622,6783,1
1/20/2024,153,10057,0
1/20/2024,316,4573,1
1/20/2024,301,3805,0
1/20/2024,619,21577,1
1/20/2024,324,3278,1
1/20/2024,309,5972,0
1/20/2024,323,5911,1
1/20/2024,14,10174,1
1/20/2024,623,21398,1
1/20/2024,613,20819,1
1/20/2024,306,4273,0
1/20/2024,156,1963,0
1/20/2024,159,9288,0
1/20/2024,143,3541,0
1/20/2024,169,7700,1
1/20/2024,155,3514,0
1/20/2024,225,13748,1
1/20/2024,162,14709,1
1/20/2024,220,605,0
1/20/2024,635,8144,1
1/20/2024,602,40108,1
1/20/2024,321,3288,1
1/20/2024,403,10634,1
1/20/2024,393,4757,0
1/20/2024,154,3085,0
1/20/2024,612,18541,1
1/20/2024,22,2021,1
1/20/2024,611,83450,1
1/20/2024,152,1798,0
1/20/2024,413,4024,1
1/20/2024,396,6235,0
1/20/2024,13,7244,1
1/20/2024,328,6700,1
1/20/2024,296,1768,0
1/20/2024,16,10840,1
1/20/2024,471,188,1
1/20/2024,477,10378,0
1/20/2024,107,1887,1
1/20/2024,394,3495,0
1/20/2024,297,644,0
1/20/2024,475,6736,0
1/20/2024,151,9360,0
1/20/2024,165,10544,1
1/20/2024,607,43613,1
1/20/2024,276,8247,1
1/20/2024,144,2559,0
1/20/2024,329,2382,1
1/20/2024,145,1864,0
1/20/2024,20,1536,1
1/20/2024,437,955,0
1/20/2024,222,2097,0
1/20/2024,231,12212,1
1/20/2024,300,2806,0
1/20/2024,624,17464,1
1/20/2024,304,4437,0
1/20/2024,414,4559,1
1/20/2024,319,4400,1
1/20/2024,150,1258,0
1/20/2024,8,5987,0
1/20/2024,307,6986,0
1/20/2024,326,1860,1
1/20/2024,438,3721,0
1/20/2024,310,16851,0
1/20/2024,305,4856,0
1/20/2024,625,17064,1
1/20/2024,160,5064,0
1/20/2024,618,25445,1
1/20/2024,118,5085,1
1/20/2024,228,9554,1
1/20/2024,333,5684,1
1/20/2024,398,12365,0
1/20/2024,327,5040,1
1/20/2024,303,4481,0
1/20/2024,158,5253,0
1/20/2024,404,8305,1
1/20/2024,298,2336,0
1/20/2024,234,8108,1
1/20/2024,311,3462,0
1/20/2024,168,7705,1
1/20/2024,320,6102,1
1/20/2024,9,16071,1
1/20/2024,325,1506,1
1/21/2024,309,4659,0
1/21/2024,624,13549,1
1/21/2024,471,42,1
1/21/2024,145,1373,0
1/21/2024,437,760,0
1/21/2024,622,5508,1
1/21/2024,414,3438,1
1/21/2024,143,2689,0
1/21/2024,326,1272,1
1/21/2024,304,3559,0
1/21/2024,396,4737,0
1/21/2024,436,961,0
1/21/2024,152,1427,0
1/21/2024,311,3079,0
1/21/2024,169,5927,1
1/21/2024,628,20417,1
1/21/2024,605,6407,0
1/21/2024,611,67044,1
1/21/2024,398,8668,0
1/21/2024,609,9411,1
1/21/2024,405,5800,1
1/21/2024,320,4647,1
1/21/2024,614,24188,1
1/21/2024,328,4902,1
1/21/2024,397,15896,0
1/21/2024,477,7488,0
1/21/2024,103,1975,1
1/21/2024,277,5582,1
1/21/2024,159,7531,0
1/21/2024,234,6599,1
1/21/2024,17,7803,1
1/21/2024,224,2,1
1/21/2024,222,1706,0
1/21/2024,220,441,0
1/21/2024,144,1848,0
1/21/2024,162,11730,1
1/21/2024,296,1379,0
1/21/2024,297,614,0
1/21/2024,312,1966,0
1/21/2024,107,1396,1
1/21/2024,403,7555,1
1/21/2024,393,3550,0
1/21/2024,602,31047,1
1/21/2024,623,16898,1
1/21/2024,300,2092,0
1/21/2024,167,19942,1
1/21/2024,22,1559,1
1/21/2024,299,1962,0
1/21/2024,635,6686,1
1/21/2024,13,5235,1
1/21/2024,394,2580,0
1/21/2024,10,10261,1
1/21/2024,407,7298,1
1/21/2024,20,1291,1
1/21/2024,146,3147,0
1/21/2024,625,13600,1
1/21/2024,9,12287,1
1/21/2024,409,5960,1
1/21/2024,618,19415,1
1/21/2024,323,4352,1
1/21/2024,303,3622,0
1/21/2024,607,32491,1
1/21/2024,404,6405,1
1/21/2024,395,3028,0
1/21/2024,157,2927,0
1/21/2024,160,4154,0
1/21/2024,613,15527,1
1/21/2024,14,7320,1
1/21/2024,155,2764,0
1/21/2024,164,28486,1
1/21/2024,475,4958,0
1/21/2024,325,1046,1
1/21/2024,16,8440,1
1/21/2024,307,5169,0
1/21/2024,399,4701,0
1/21/2024,154,2396,0
1/21/2024,314,3046,0
1/21/2024,333,4531,1
1/21/2024,223,3033,0
1/21/2024,327,3778,1
1/21/2024,298,1862,0
1/21/2024,612,14013,1
1/21/2024,319,3409,1
1/21/2024,440,3226,0
1/21/2024,232,8561,1
1/21/2024,156,1554,0
1/21/2024,392,6520,0
1/21/2024,441,2131,0
1/21/2024,329,1994,1
1/21/2024,228,6938,1
1/21/2024,153,8039,0
1/21/2024,165,7303,1
1/21/2024,150,1027,0
1/21/2024,168,5943,1
1/21/2024,324,2568,1
1/21/2024,225,10119,1
1/21/2024,318,21262,1
1/21/2024,316,3993,1
1/21/2024,438,2891,0
1/21/2024,8,4594,0
1/21/2024,118,4015,1
1/21/2024,119,11170,1
1/21/2024,610,31368,1
1/21/2024,321,2333,1
1/21/2024,306,2933,0
1/21/2024,151,7445,0
1/21/2024,147,3363,0
1/21/2024,276,6502,1
1/21/2024,313,19757,0
1/21/2024,308,5243,0
1/21/2024,476,8110,0
1/21/2024,149,1419,0
1/21/2024,231,10422,1
1/21/2024,413,3078,1
1/21/2024,305,3908,0
1/21/2024,619,16669,1
1/21/2024,310,14025,0
1/21/2024,601,19219,1
1/21/2024,439,4071,0
1/21/2024,158,4236,0
1/21/2024,301,3138,0
1/22/2024,328,10160,1
1/22/2024,311,11552,0
1/22/2024,635,15325,1
1/22/2024,157,6628,0
1/22/2024,118,4237,1
1/22/2024,396,13596,0
1/22/2024,438,6204,0
1/22/2024,310,22965,0
1/22/2024,397,32475,0
1/22/2024,437,1803,0
1/22/2024,394,6095,0
1/22/2024,618,27719,1
1/22/2024,404,13029,1
1/22/2024,471,15993,1
1/22/2024,299,4193,0
1/22/2024,147,6677,0
1/22/2024,614,44294,1
1/22/2024,231,15759,1
1/22/2024,407,11071,1
1/22/2024,232,9923,1
1/22/2024,152,3231,0
1/22/2024,151,13429,0
1/22/2024,312,9256,0
1/22/2024,14,10957,1
1/22/2024,10,13308,1
1/22/2024,436,2079,0
1/22/2024,316,14685,1
1/22/2024,155,4724,0
1/22/2024,222,3152,0
1/22/2024,8,9350,0
1/22/2024,306,6449,0
1/22/2024,145,2871,0
1/22/2024,220,1836,0
1/22/2024,296,3083,0
1/22/2024,395,8038,0
1/22/2024,305,7169,0
1/22/2024,610,97714,1
1/22/2024,228,15799,1
1/22/2024,22,3103,1
1/22/2024,308,7940,0
1/22/2024,324,8655,1
1/22/2024,146,5978,0
1/22/2024,392,14968,0
1/22/2024,156,2862,0
1/22/2024,625,17596,1
1/22/2024,149,2511,0
1/22/2024,309,7862,0
1/22/2024,413,10409,1
1/22/2024,441,4100,0
1/22/2024,477,19898,0
1/22/2024,403,18400,1
1/22/2024,13,6729,1
1/22/2024,325,2617,1
1/22/2024,319,7969,1
1/22/2024,602,60096,1
1/22/2024,327,12331,1
1/22/2024,314,13363,0
1/22/2024,297,1679,0
1/22/2024,623,25895,1
1/22/2024,393,7404,0
1/22/2024,168,8662,1
1/22/2024,167,26055,1
1/22/2024,154,4184,0
1/22/2024,9,21729,1
1/22/2024,304,5861,0
1/22/2024,307,11745,0
1/22/2024,298,4037,0
1/22/2024,159,7505,0
1/22/2024,103,1854,1
1/22/2024,607,61690,1
1/22/2024,628,51089,1
1/22/2024,398,20374,0
1/22/2024,619,23854,1
1/22/2024,169,11687,1
1/22/2024,611,115979,1
1/22/2024,321,5023,1
1/22/2024,223,6871,0
1/22/2024,476,14283,0
1/22/2024,475,10644,0
1/22/2024,329,4371,1
1/22/2024,165,13562,1
1/22/2024,605,17248,0
1/22/2024,17,6526,1
1/22/2024,326,4002,1
1/22/2024,323,6207,1
1/22/2024,313,25117,0
1/22/2024,224,3735,1
1/22/2024,612,37883,1
1/22/2024,162,12738,1
1/22/2024,234,10373,1
1/22/2024,119,15290,1
1/22/2024,414,15089,1
1/22/2024,20,3588,1
1/22/2024,601,27669,1
1/22/2024,107,3595,1
1/22/2024,624,34891,1
1/22/2024,16,10271,1
1/22/2024,150,1681,0
1/22/2024,440,5423,0
1/22/2024,153,16322,0
1/22/2024,164,48654,1
1/22/2024,399,15815,0
1/22/2024,318,43849,1
1/22/2024,276,17763,1
1/22/2024,225,32186,1
1/22/2024,622,18421,1
1/22/2024,300,4722,0
1/22/2024,439,7270,0
1/22/2024,158,7721,0
1/22/2024,613,36956,1
1/22/2024,143,5569,0
1/22/2024,409,6346,1
1/22/2024,144,3835,0
1/22/2024,609,29815,1
1/22/2024,301,6443,0
1/22/2024,320,8916,1
1/22/2024,405,15153,1
1/22/2024,333,11129,1
1/22/2024,277,11259,1
1/22/2024,303,6571,0
1/22/2024,160,5812,0
1/23/2024,22,3756,1
1/23/2024,477,22524,0
1/23/2024,441,4561,0
1/23/2024,413,12651,1
1/23/2024,414,17257,1
1/23/2024,622,19434,1
1/23/2024,164,57275,1
1/23/2024,162,14532,1
1/23/2024,149,2540,0
1/23/2024,396,13936,0
1/23/2024,223,7497,0
1/23/2024,146,6507,0
1/23/2024,333,14791,1
1/23/2024,160,6427,0
1/23/2024,152,3432,0
1/23/2024,308,8710,0
1/23/2024,307,13263,0
1/23/2024,394,6529,0
1/23/2024,327,12684,1
1/23/2024,314,16308,0
1/23/2024,231,16074,1
1/23/2024,224,4332,1
1/23/2024,234,10818,1
1/23/2024,169,13910,1
1/23/2024,403,20799,1
1/23/2024,20,3889,1
1/23/2024,232,11167,1
1/23/2024,9,26362,1
1/23/2024,405,17196,1
1/23/2024,325,3878,1
1/23/2024,167,29634,1
1/23/2024,298,4000,0
1/23/2024,437,1922,0
1/23/2024,296,3174,0
1/23/2024,628,62319,1
1/23/2024,316,17965,1
1/23/2024,438,6980,0
1/23/2024,157,7416,0
1/23/2024,155,5140,0
1/23/2024,300,4765,0
1/23/2024,145,3118,0
1/23/2024,318,53313,1
1/23/2024,319,9546,1
1/23/2024,304,6169,0
1/23/2024,16,12526,1
1/23/2024,324,10368,1
1/23/2024,159,8460,0
1/23/2024,404,15699,1
1/23/2024,276,20359,1
1/23/2024,103,1995,1
1/23/2024,303,6634,0
1/23/2024,624,40981,1
1/23/2024,618,32620,1
1/23/2024,150,1691,0
1/23/2024,225,39471,1
1/23/2024,309,8676,0
1/23/2024,611,137375,1
1/23/2024,614,50133,1
1/23/2024,321,5948,1
1/23/2024,305,7354,0
1/23/2024,605,18443,0
1/23/2024,10,16754,1
1/23/2024,397,34288,0
1/23/2024,436,2150,0
1/23/2024,144,4132,0
1/23/2024,409,7591,1
1/23/2024,299,4372,0
1/23/2024,165,15296,1
1/23/2024,612,44394,1
1/23/2024,635,17574,1
1/23/2024,119,17614,1
1/23/2024,601,32043,1
1/23/2024,158,8357,0
1/23/2024,625,19459,1
1/23/2024,602,69131,1
1/23/2024,310,25299,0
1/23/2024,439,7477,0
1/23/2024,328,12390,1
1/23/2024,311,13005,0
1/23/2024,306,7023,0
1/23/2024,168,10810,1
1/23/2024,440,5881,0
1/23/2024,610,117823,1
1/23/2024,329,4827,1
1/23/2024,326,4899,1
1/23/2024,301,6696,0
1/23/2024,398,21659,0
1/23/2024,220,1795,0
1/23/2024,609,36435,1
1/23/2024,13,8510,1
1/23/2024,393,7515,0
1/23/2024,228,18940,1
1/23/2024,475,12255,0
1/23/2024,312,10504,0
1/23/2024,154,4485,0
1/23/2024,476,17680,0
1/23/2024,118,4771,1
1/23/2024,17,7544,1
1/23/2024,392,15413,0
1/23/2024,323,7110,1
1/23/2024,153,17267,0
1/23/2024,151,14231,0
1/23/2024,297,1801,0
1/23/2024,107,4285,1
1/23/2024,399,16869,0
1/23/2024,607,73300,1
1/23/2024,320,9696,1
1/23/2024,407,12522,1
1/23/2024,147,7182,0
1/23/2024,313,27295,0
1/23/2024,14,13005,1
1/23/2024,395,8084,0
1/23/2024,277,13008,1
1/23/2024,143,5738,0
1/23/2024,8,10718,0
1/23/2024,623,29066,1
1/23/2024,619,27273,1
1/23/2024,471,18902,1
1/23/2024,156,3093,0
1/23/2024,613,40724,1
1/23/2024,222,3386,0
1/24/2024,224,4458,1
1/24/2024,309,8750,0
1/24/2024,223,7612,0
1/24/2024,149,2552,0
1/24/2024,321,5904,1
1/24/2024,319,9521,1
1/24/2024,220,1807,0
1/24/2024,316,17950,1
1/24/2024,150,1746,0
1/24/2024,158,8372,0
1/24/2024,13,8832,1
1/24/2024,607,73774,1
1/24/2024,324,10667,1
1/24/2024,394,6589,0
1/24/2024,619,27664,1
1/24/2024,119,17989,1
1/24/2024,234,10764,1
1/24/2024,300,4751,0
1/24/2024,14,13740,1
1/24/2024,612,45340,1
1/24/2024,395,8418,0
1/24/2024,310,25336,0
1/24/2024,22,3916,1
1/24/2024,154,4575,0
1/24/2024,476,17440,0
1/24/2024,313,27630,0
1/24/2024,168,10785,1
1/24/2024,232,11376,1
1/24/2024,152,3447,0
1/24/2024,277,13251,1
1/24/2024,397,34259,0
1/24/2024,328,12795,1
1/24/2024,222,3397,0
1/24/2024,145,3134,0
1/24/2024,20,4061,1
1/24/2024,437,1927,0
1/24/2024,436,2103,0
1/24/2024,311,13008,0
1/24/2024,297,1764,0
1/24/2024,167,31360,1
1/24/2024,155,5231,0
1/24/2024,326,4955,1
1/24/2024,327,13010,1
1/24/2024,162,15149,1
1/24/2024,614,49630,1
1/24/2024,613,40391,1
1/24/2024,414,16850,1
1/24/2024,296,3224,0
1/24/2024,440,5907,0
1/24/2024,144,4036,0
1/24/2024,398,21441,0
1/24/2024,623,29356,1
1/24/2024,605,18203,0
1/24/2024,17,7731,1
1/24/2024,409,7809,1
